2.922777,-2.42147,0.66359866,-6.266346,-4.529662,2.7455852,-3.5108576,-3.049158,-3.9328053,-10.7843075,-9.505375,-4.7226415,-4.06097,1.5070467,-2.6617613,2.600843,-5.442062,-6.9454036,-5.533019,8.560101
1.0851462,-1.1864122,-9.893351,-5.9413896,-13.503265,-2.1962466,0.17452028,7.6498475,8.047315,-6.541481,4.1269245,-13.185204,-3.0194385,-3.639894,2.2098086,-2.8230906,-15.632519,-11.324646,-13.748894,-11.225191
-3.5127747,-1.0088965,-1.7914654,-0.40428373,0.8429449,1.5588188,0.6532289,-2.1004388,-5.011332,-1.0592343,-2.8214889,-10.982133,-6.9520288,-16.933239,-8.335601,-9.025135,-7.508027,-4.618502,-7.4445934,-11.642083
0.67774945,6.057533,5.174835,-2.090345,-4.5214143,-3.673799,3.0187135,-3.0374205,-0.6872369,-7.579312,-14.744744,10.640251,-0.61358756,-0.35083258,-12.018162,-15.37868,-3.6983953,-4.1944838,-8.837729,-7.9058723
-3.9208791,-3.3705845,-5.45388,7.6778374,1.126882,0.089942455,6.3195124,-2.4559243,9.045666,-2.4572632,-2.5497377,0.85058564,-0.06479464,1.6126542,-14.429994,-8.109501,11.935547,1.29539,-4.831213,2.8220656
0.567237,-0.9374981,3.003117,1.6807219,0.9096982,-1.9087111,-3.13724,-1.3286009,-0.8837747,-2.8226383,-3.5504355,-5.310179,-2.190258,-5.553754,-2.24833,-0.47018355,-5.927384,-0.41452563,-3.015663,-6.3951163
-6.263072,0.766903,-0.15936029,0.538932,-1.0488709,11.652955,-3.8794692,-3.028513,-3.2681596,-9.629206,-4.5757594,-8.145807,0.9329267,-15.51822,-7.6722927,-5.5852327,-10.545625,-6.3967886,-12.456733,-24.316957
-2.2797806,0.19551095,-0.5658519,-0.90129316,2.4639432,0.9626521,0.03944369,0.07533533,6.5768914,-1.5557445,-5.7905836,-8.201434,-5.5900764,-5.388275,1.7252334,3.0971544,-1.0426929,7.480629,-3.4894757,-1.5152974
0.41548616,0.7502598,2.6134484,-3.844289,-1.1598521,-4.866009,-0.071317375,-0.9294695,-4.8999944,3.6056182,-1.4044104,0.44183102,2.1855588,-5.573682,8.831598,0.79698956,0.3449478,-1.2607963,-2.4510055,-2.6886117
-3.0404036,-2.103602,-10.410795,-14.383392,-13.864585,-13.951664,-10.270185,-8.2164755,-8.093406,-8.274247,-10.561696,-4.9143624,-10.9744835,1.1331004,-10.968972,-2.187581,1.4824977,2.982118,-3.0016258,-2.1775534
