-1549.585,-1558.6343,-1564.3428,-1573.2126
-1570.686,-1562.3726,-1557.4286,-1557.57
-1558.7864,-1560.7932,-1567.7341,-1574.1138
-1553.5992,-1556.2684,-1560.4181,-1548.8544
-1572.312,-1575.4926,-1581.8911,-1570.1027
-1521.9998,-1527.2971,-1532.834,-1532.5614
-1565.2346,-1557.1923,-1551.6165,-1528.9515
-1553.5165,-1563.6462,-1564.1626,-1560.966
-1505.2737,-1497.0714,-1486.8387,-1497.32
-1565.0051,-1566.595,-1569.3601,-1573.6537
-1561.5377,-1550.6934,-1530.194,-1512.6749
-1579.1024,-1576.2926,-1579.834,-1572.1934
-1526.6277,-1518.0178,-1494.7601,-1496.94
-1558.6027,-1567.8243,-1581.0913,-1575.5483
-1560.092,-1562.2782,-1568.4261,-1575.6635
-1484.8839,-1486.6587,-1486.9254,-1487.545
-1565.437,-1570.5801,-1575.6674,-1575.3558
-1565.1317,-1568.9835,-1575.001,-1572.2181
-1560.913,-1563.2649,-1569.4248,-1575.7314
-1554.904,-1555.5836,-1560.1912,-1567.8773
-1555.6155,-1560.4236,-1569.4768,-1573.6565
-1535.9363,-1541.1725,-1544.3641,-1542.6659
-1563.9485,-1569.3235,-1575.9319,-1578.2125
-1561.9059,-1554.5468,-1549.8605,-1562.5057
-1574.612,-1578.1671,-1585.7167,-1575.4998
-1548.6266,-1553.5013,-1550.58,-1552.1418
-1566.9089,-1571.0009,-1574.9121,-1575.527
-1547.3684,-1558.2053,-1570.557,-1567.4918
-1555.1112,-1561.0474,-1546.1886,-1534.8795
-1561.8807,-1552.7699,-1549.1979,-1555.6316
-1554.6674,-1547.4017,-1532.1676,-1531.6185
-1578.3926,-1569.4127,-1564.425,-1579.9058
-1568.0017,-1567.7932,-1566.2316,-1571.1338
-1558.7888,-1547.1356,-1530.0223,-1517.493
-1567.0126,-1568.7952,-1571.5978,-1578.442
-1563.9042,-1556.9548,-1552.0594,-1570.9443
-1533.8706,-1530.2421,-1523.4403,-1532.1282
-1568.7596,-1570.5726,-1577.3029,-1579.5118
-1561.9633,-1564.7802,-1570.5874,-1574.2455
-1575.8733,-1564.0472,-1559.0522,-1571.013
-1556.121,-1557.2695,-1558.584,-1552.6715
-1578.7974,-1577.5184,-1581.3207,-1569.77
-1573.4026,-1563.446,-1553.5338,-1561.2435
-1567.3385,-1571.0979,-1576.1866,-1570.8986
-1551.7937,-1558.7214,-1570.1588,-1570.8053
-1553.8375,-1557.741,-1567.9003,-1577.5582
-1559.8285,-1566.234,-1574.5342,-1576.4788
-1563.8379,-1565.3501,-1569.9104,-1576.432
-1559.2115,-1550.4946,-1544.9675,-1529.0669
-2.151696,1.7919941,-7.6860847,11.726779
