-2134.7917,-2143.9285,-2149.6516,-2158.7007
-2155.895,-2147.6653,-2142.7366,-2143.0615
-2143.9946,-2146.086,-2153.0427,-2159.6072
-2138.8071,-2141.5618,-2145.7258,-2134.346
-2157.5215,-2160.7842,-2167.199,-2155.5955
-2107.2085,-2112.5898,-2118.1262,-2118.0789
-2150.444,-2142.4858,-2136.925,-2114.4417
-2138.724,-2148.9517,-2149.476,-2146.4524
-2090.4827,-2082.36,-2072.1487,-2082.8093
-2150.2146,-2151.8884,-2154.6682,-2159.1465
-2146.7507,-2135.9822,-2115.5056,-2098.1633
-2164.3093,-2161.5837,-2165.144,-2157.6865
-2111.8257,-2103.315,-2080.0718,-2082.4294
-2143.8113,-2153.1174,-2166.399,-2161.042
-2145.3005,-2147.5706,-2153.7341,-2161.1567
-2070.092,-2071.9482,-2072.2327,-2073.036
-2150.6465,-2155.9292,-2160.959,-2160.802
-2150.3413,-2154.2761,-2160.3066,-2157.714
-2146.1213,-2148.558,-2154.733,-2161.2246
-2140.1125,-2140.8767,-2145.4983,-2153.3696
-2140.8245,-2145.7166,-2154.7847,-2159.15
-2121.1436,-2126.4644,-2129.6765,-2128.1626
-2149.1575,-2154.616,-2161.237,-2163.714
-2147.1147,-2139.8398,-2135.1694,-2147.9968
-2159.8188,-2163.4636,-2171.0225,-2160.9866
-2133.8242,-2138.8003,-2135.889,-2137.6318
-2152.1184,-2156.293,-2160.2205,-2161.02
-2132.5762,-2143.4985,-2155.8672,-2152.9812
-2140.3215,-2146.3362,-2131.517,-2120.371
-2147.0896,-2138.0635,-2134.5068,-2141.123
-2139.8755,-2132.695,-2117.4785,-2117.1086
-2163.6013,-2154.705,-2149.7366,-2165.3992
-2153.2112,-2153.0862,-2151.54,-2156.6267
-2143.9995,-2132.4265,-2115.334,-2102.9822
-2152.222,-2154.0818,-2156.906,-2163.95
-2149.1133,-2142.2478,-2137.3682,-2156.4375
-2119.0745,-2115.5347,-2108.7507,-2117.6252
-2153.9692,-2155.8647,-2162.611,-2165.0056
-2147.172,-2150.0732,-2155.8948,-2159.7427
-2161.081,-2149.3408,-2144.36,-2156.5046
-2141.3196,-2142.5671,-2143.8918,-2138.1628
-2164.007,-2162.8093,-2166.628,-2155.2627
-2158.6125,-2148.7393,-2138.8428,-2146.7349
-2152.5479,-2156.3904,-2161.4954,-2156.3914
-2137.0012,-2144.0146,-2155.4656,-2156.2986
-2139.046,-2143.0342,-2153.2092,-2163.0522
-2145.0366,-2151.527,-2159.8296,-2161.9922
-2149.0466,-2150.6428,-2155.2188,-2161.9253
-2144.4167,-2135.7898,-2130.279,-2114.5576
-565.1876,-561.00195,-560.1792,-551.02594
