-5310.1724,-5319.3076,-5325.022,-5334.0825
-5331.277,-5323.05,-5318.109,-5318.4375
-5319.379,-5321.471,-5328.415,-5334.98
-5314.1904,-5316.9526,-5321.097,-5309.7246
-5332.9033,-5336.167,-5342.5723,-5330.9697
-5282.591,-5287.9746,-5293.5293,-5293.437
-5325.8228,-5317.87,-5312.2974,-5289.825
-5314.105,-5324.3896,-5324.9053,-5321.836
-5265.8623,-5257.746,-5247.526,-5258.191
-5325.5977,-5327.2715,-5330.0405,-5334.519
-5322.144,-5311.369,-5290.8794,-5273.5454
-5339.6885,-5336.9644,-5340.518,-5333.0596
-5287.216,-5278.69,-5255.4463,-5257.8105
-5319.1953,-5328.499,-5341.7725,-5336.4146
-5320.6846,-5322.9565,-5329.1045,-5336.5317
-5245.47,-5247.334,-5247.6123,-5248.41
-5326.0293,-5331.3076,-5336.461,-5336.2217
-5325.724,-5329.6587,-5335.681,-5333.088
-5321.5054,-5323.9414,-5330.105,-5336.597
-5315.496,-5316.262,-5320.87,-5328.7446
-5316.2085,-5321.1,-5330.2803,-5334.5317
-5296.525,-5301.8506,-5305.0522,-5303.543
-5324.5405,-5329.9976,-5336.5903,-5339.124
-5322.499,-5315.2256,-5310.5425,-5323.3726
-5335.1997,-5338.831,-5346.488,-5336.362
-5309.2144,-5314.1846,-5311.2725,-5313.0312
-5327.501,-5331.675,-5335.5923,-5336.394
-5307.959,-5318.883,-5331.2373,-5328.354
-5315.701,-5321.7256,-5306.9688,-5295.752
-5322.474,-5313.45,-5309.88,-5316.499
-5315.257,-5308.077,-5292.8496,-5292.4897
-5338.9805,-5330.088,-5325.1074,-5340.7715
-5328.5938,-5328.468,-5326.9116,-5332.001
-5319.3843,-5307.813,-5290.708,-5278.364
-5327.604,-5329.4624,-5332.2764,-5339.323
-5324.4966,-5317.633,-5312.7407,-5331.812
-5294.4585,-5290.919,-5284.1245,-5293.0063
-5329.3516,-5331.246,-5337.985,-5340.3784
-5322.556,-5325.456,-5331.268,-5335.1147
-5336.4595,-5324.7266,-5319.7314,-5331.8765
-5316.7095,-5317.947,-5319.2627,-5313.548
-5339.386,-5338.1904,-5342.0005,-5330.638
-5333.9937,-5324.122,-5314.2173,-5322.111
-5327.9307,-5331.772,-5336.8667,-5331.7666
-5312.384,-5319.3994,-5330.8364,-5331.6743
-5314.429,-5318.419,-5328.5806,-5338.426
-5320.421,-5326.912,-5335.1875,-5337.4214
-5324.43,-5326.0264,-5330.591,-5337.299
-5319.806,-5311.1772,-5305.653,-5289.9414
-3741.3088,-3737.0806,-3736.2778,-3727.119
