-1999.6622,-2008.7963,-2014.5193,-2023.5657
-2020.7637,-2012.5338,-2007.6046,-2007.9275
-2008.8639,-2010.9543,-2017.9105,-2024.4723
-2003.6765,-2006.43,-2010.5938,-1999.2119
-2022.3896,-2025.6542,-2032.0674,-2020.4603
-1972.0773,-1977.4585,-1982.9918,-1982.9436
-2015.3121,-2007.3538,-2001.7924,-1979.309
-2003.5935,-2013.8185,-2014.3463,-2011.3197
-1955.3518,-1947.2323,-1937.0148,-1947.6777
-2015.0828,-2016.7561,-2019.5358,-2024.0117
-2011.6196,-2000.8508,-1980.3699,-1963.0325
-2029.1772,-2026.4536,-2030.0122,-2022.551
-1976.6859,-1968.1907,-1944.9362,-1947.2977
-2008.6803,-2017.9856,-2031.2676,-2025.906
-2010.1697,-2012.439,-2018.6018,-2026.021
-1934.9614,-1936.8193,-1937.0984,-1937.9047
-2015.5145,-2020.743,-2025.8472,-2025.7168
-2015.2094,-2019.145,-2025.1741,-2022.5784
-2010.9906,-2013.4261,-2019.6006,-2026.0892
-2004.9816,-2005.7449,-2010.3666,-2018.235
-2005.6931,-2010.5848,-2019.6523,-2024.0145
-1986.0139,-1991.3328,-1994.5417,-1993.0311
-2014.0261,-2019.4847,-2026.1046,-2028.5756
-2011.9835,-2004.708,-2000.0365,-2012.8633
-2024.6863,-2028.3456,-2035.8768,-2025.8485
-1998.6847,-2003.6772,-2000.7567,-2002.4946
-2016.9866,-2021.1621,-2025.088,-2025.8845
-1997.446,-2008.3666,-2020.7351,-2017.8466
-2005.1897,-2011.1863,-1996.4081,-1985.2373
-2011.9584,-2002.9312,-1999.3739,-2005.9891
-2004.7445,-1997.5642,-1982.3436,-1981.9763
-2028.4697,-2019.574,-2014.6041,-2030.2627
-2018.0793,-2017.9542,-2016.4076,-2021.4916
-2008.8688,-1997.295,-1980.1982,-1967.8506
-2017.0903,-2018.9504,-2021.7737,-2028.8138
-2013.9819,-2007.1158,-2002.2355,-2021.3025
-1983.9384,-1980.4028,-1973.6162,-1982.4984
-2018.8373,-2020.7339,-2027.4788,-2029.8696
-2012.0409,-2014.9413,-2020.7631,-2024.6056
-2025.9486,-2014.2086,-2009.2281,-2021.3694
-2006.1835,-2007.4397,-2008.76,-2003.0293
-2028.875,-2027.6796,-2031.4966,-2020.1277
-2023.4802,-2013.6073,-2003.7098,-2011.6011
-2017.416,-2021.26,-2026.3622,-2021.2563
-2001.8713,-2008.883,-2020.334,-2021.163
-2003.9152,-2007.9021,-2018.0768,-2027.9158
-2009.9058,-2016.3949,-2024.704,-2026.8499
-2013.9155,-2015.5114,-2020.0863,-2026.7896
-2009.2845,-2000.6589,-1995.1466,-1979.4249
-427.9508,-423.75778,-422.93918,-413.81644
