-1166.7596,-1175.8115,-1181.5176,-1190.3896
-1187.8607,-1179.5497,-1174.6031,-1174.7471
-1175.9612,-1177.9745,-1184.9088,-1191.2809
-1170.7736,-1173.4452,-1177.5923,-1166.0306
-1189.4866,-1192.67,-1199.0652,-1187.2794
-1139.1737,-1144.4741,-1150.0076,-1149.7358
-1182.4093,-1174.3694,-1168.791,-1146.1288
-1170.6947,-1180.843,-1181.293,-1178.1337
-1122.4474,-1114.2467,-1104.012,-1114.4951
-1182.1798,-1183.7721,-1186.5347,-1190.8308
-1178.719,-1167.8674,-1147.3687,-1129.8523
-1196.2769,-1193.4696,-1197.0084,-1189.3698
-1143.8057,-1135.1929,-1111.9337,-1114.1156
-1175.7771,-1185.0013,-1198.2661,-1192.7239
-1177.2667,-1179.4526,-1185.6039,-1192.8384
-1102.0569,-1103.8344,-1104.0977,-1104.7196
-1182.6116,-1187.7572,-1192.8429,-1192.5319
-1182.3064,-1186.1609,-1192.1809,-1189.3895
-1178.0876,-1180.442,-1186.5995,-1192.9084
-1172.0786,-1172.7606,-1177.365,-1185.054
-1172.7902,-1177.6007,-1186.6533,-1190.8313
-1153.1104,-1158.3491,-1161.5378,-1159.8417
-1181.123,-1186.5006,-1193.1064,-1195.3895
-1179.0806,-1171.7239,-1167.035,-1179.6827
-1191.7869,-1195.3456,-1202.8877,-1192.6755
-1165.8049,-1170.6727,-1167.7559,-1169.3256
-1184.0836,-1188.178,-1192.0865,-1192.7041
-1164.5428,-1175.3823,-1187.7313,-1184.6681
-1172.2795,-1178.212,-1163.3834,-1152.0565
-1179.0554,-1169.947,-1166.3724,-1172.8088
-1171.837,-1164.5797,-1149.342,-1148.7958
-1195.567,-1186.5898,-1181.5996,-1197.0826
-1185.1764,-1184.9742,-1183.4062,-1188.3019
-1175.9662,-1164.3118,-1147.197,-1134.6704
-1184.1871,-1185.9623,-1188.7727,-1195.6323
-1181.0789,-1174.132,-1169.234,-1188.1215
-1151.0446,-1147.4187,-1140.6139,-1149.3036
-1185.9342,-1187.7498,-1194.4774,-1196.6887
-1179.138,-1181.9573,-1187.7618,-1191.4227
-1193.0483,-1181.2242,-1176.2267,-1188.1897
-1173.2953,-1174.4463,-1175.7582,-1169.8475
-1195.9718,-1194.6956,-1198.4956,-1186.9468
-1190.5771,-1180.6232,-1170.7084,-1178.4205
-1184.513,-1188.2705,-1193.3677,-1188.0747
-1168.9681,-1175.8875,-1187.3486,-1187.9773
-1171.0122,-1174.918,-1185.0748,-1194.735
-1177.0029,-1183.4106,-1191.8042,-1193.5295
-1181.0126,-1182.5272,-1187.085,-1193.609
-1176.386,-1167.6716,-1162.1448,-1146.2437
-1.6990175,3.1150436,-7.428817,10.314912
