-2697.808,-2706.9424,-2712.6685,-2721.718
-2718.9119,-2710.6804,-2705.754,-2706.0793
-2707.0115,-2709.101,-2716.0598,-2722.6243
-2701.824,-2704.5767,-2708.7432,-2697.3638
-2720.5383,-2723.7998,-2730.2163,-2718.6133
-2670.2253,-2675.6045,-2681.1687,-2681.0771
-2713.461,-2705.5007,-2699.9424,-2677.4595
-2701.738,-2711.9805,-2712.5042,-2709.4688
-2653.4995,-2645.3752,-2635.166,-2645.8271
-2713.2314,-2714.9036,-2717.6855,-2722.164
-2709.7556,-2699.0068,-2678.523,-2661.1812
-2727.3264,-2724.5989,-2728.161,-2720.7043
-2674.8503,-2666.3228,-2643.089,-2645.4473
-2706.8281,-2716.1326,-2729.4158,-2724.06
-2708.3174,-2710.5889,-2716.7512,-2724.1724
-2633.109,-2634.9634,-2635.2524,-2636.0483
-2713.6633,-2718.9844,-2723.9758,-2723.7969
-2713.3582,-2717.2913,-2723.324,-2720.7322
-2709.1382,-2711.5732,-2717.7502,-2724.2424
-2703.1294,-2703.8918,-2708.5159,-2716.3877
-2703.8413,-2708.7317,-2717.802,-2722.1677
-2684.1604,-2689.4795,-2692.695,-2691.1794
-2712.1743,-2717.631,-2724.2556,-2726.7356
-2710.1316,-2702.8547,-2698.1868,-2711.0146
-2722.836,-2726.4692,-2734.0486,-2724.0046
-2696.8489,-2701.8164,-2698.9092,-2700.645
-2715.1353,-2719.3079,-2723.2378,-2724.0378
-2695.593,-2706.5134,-2718.8855,-2715.9983
-2703.3398,-2709.3542,-2694.529,-2683.3887
-2710.1064,-2701.0784,-2697.5242,-2704.1409
-2702.8896,-2695.7092,-2680.4954,-2680.1255
-2726.6182,-2717.72,-2712.7537,-2728.4172
-2716.228,-2716.101,-2714.5574,-2719.6445
-2707.0164,-2695.4417,-2678.3513,-2666.0
-2715.2388,-2717.0996,-2719.9248,-2726.966
-2712.1301,-2705.263,-2700.3855,-2719.4553
-2682.0942,-2678.5498,-2671.768,-2680.6406
-2716.986,-2718.8796,-2725.6284,-2728.0234
-2710.189,-2713.0884,-2718.9138,-2722.7588
-2724.0972,-2712.3562,-2707.3774,-2719.5215
-2704.343,-2705.5771,-2706.9094,-2701.181
-2727.024,-2725.8247,-2729.6448,-2718.2808
-2721.6294,-2711.7542,-2701.86,-2709.7527
-2715.5647,-2719.4048,-2724.5127,-2719.4092
-2700.018,-2707.0298,-2718.4832,-2719.316
-2702.0627,-2706.049,-2716.2263,-2726.07
-2708.0535,-2714.541,-2722.8486,-2725.0151
-2712.0635,-2713.658,-2718.236,-2724.943
-2707.434,-2698.804,-2693.296,-2677.5754
-1128.9227,-1124.7346,-1123.9127,-1114.7438
