-1234.2986,-1243.3525,-1249.0553,-1257.9288
-1255.3997,-1247.0907,-1242.1409,-1242.2865
-1243.5,-1245.5131,-1252.4464,-1258.8256
-1238.3127,-1240.9863,-1245.1301,-1233.5706
-1257.0256,-1260.2109,-1266.603,-1254.8191
-1206.713,-1212.0151,-1217.5459,-1217.2766
-1249.9482,-1241.9104,-1236.3287,-1213.6682
-1238.2329,-1248.3768,-1248.8442,-1245.6772
-1189.9872,-1181.7885,-1171.5507,-1182.0356
-1249.7188,-1251.3131,-1254.0724,-1258.3704
-1246.2579,-1235.4084,-1214.9064,-1197.3916
-1263.8159,-1261.0106,-1264.5461,-1256.9095
-1211.345,-1202.7343,-1179.472,-1181.6556
-1243.3162,-1252.5424,-1265.8035,-1260.264
-1244.8057,-1246.9937,-1253.14,-1260.3801
-1169.5969,-1171.3762,-1171.6367,-1172.2603
-1250.1505,-1255.2982,-1260.3802,-1260.0719
-1249.8453,-1253.7018,-1259.7166,-1256.9315
-1245.6266,-1247.983,-1254.1405,-1260.4438
-1239.6177,-1240.3016,-1244.903,-1252.5936
-1240.3291,-1245.1417,-1254.1901,-1258.3718
-1220.6495,-1225.8904,-1229.076,-1227.3817
-1248.662,-1254.0416,-1260.6442,-1262.9291
-1246.6195,-1239.2649,-1234.5728,-1247.2223
-1259.3259,-1262.8856,-1270.4275,-1260.216
-1233.3441,-1238.2139,-1235.2941,-1236.8656
-1251.6226,-1255.719,-1259.6243,-1260.2437
-1232.0819,-1242.9233,-1255.269,-1252.208
-1239.8202,-1245.7563,-1230.9176,-1219.5961
-1246.5944,-1237.488,-1233.9102,-1240.3483
-1239.3796,-1232.119,-1216.8796,-1216.3352
-1263.1061,-1254.1309,-1249.1373,-1264.6222
-1252.7153,-1252.5128,-1250.944,-1255.846
-1243.5052,-1231.8528,-1214.7347,-1202.2097
-1251.7262,-1253.5033,-1256.3107,-1263.1725
-1248.6178,-1241.673,-1236.7717,-1255.661
-1218.5839,-1214.96,-1208.1522,-1216.8438
-1253.4731,-1255.2908,-1262.0151,-1264.2283
-1246.6769,-1249.4983,-1255.2996,-1258.9622
-1260.5878,-1248.7653,-1243.7644,-1255.7301
-1240.8345,-1241.9874,-1243.296,-1237.3876
-1263.5109,-1262.2366,-1266.0333,-1254.4865
-1258.1161,-1248.1642,-1238.2461,-1245.9601
-1252.052,-1255.8131,-1260.903,-1255.6144
-1236.5072,-1243.4337,-1254.8795,-1255.5193
-1238.5511,-1242.459,-1252.6125,-1262.2745
-1244.542,-1250.9514,-1259.3129,-1261.1122
-1248.5515,-1250.0682,-1254.6227,-1261.1486
-1243.925,-1235.2123,-1229.6816,-1213.7831
-1.7351288,2.775685,-7.457424,10.667702
