1.6409034,-0.516325,0.17156893,-1.1953574,-2.2250774,1.6691878,-2.5879838,0.122656345,-0.81323874,-5.6569324,-5.072682,-0.92026037,-0.9457782,-2.8168075,-1.592236,-0.08977215,-2.0221667,-1.7668232,-2.2794983,3.766801
1.0830492,-0.096064754,-2.7781687,-4.1701617,-4.7090573,-0.36092767,-1.1750888,5.7552104,4.9981885,-2.623552,2.2020822,-9.033304,-4.270107,-3.1322863,0.7249799,-1.8523751,-8.767165,-8.284785,-7.5938387,-7.2979913
-3.4024062,-2.3805516,-0.8003346,-0.58077884,0.8817549,1.4717873,0.6560281,-1.0668908,-4.262882,-2.0817215,-2.7684522,-6.7379255,-1.3734024,-8.499149,-6.1409783,-6.5426693,-7.859178,-3.1738198,-8.31268,-7.6000705
-1.1743048,3.5531795,2.8642907,1.2898135,-0.51839197,-1.050813,3.0520415,-1.22809,0.7607164,-7.4699416,-9.849578,4.369006,2.175588,-0.09097696,-7.864329,-8.432182,-0.6914362,-4.381418,-4.8370943,-4.857024
-1.7333099,-0.96577305,-1.0233759,4.6093144,1.0277035,-0.027890086,3.556056,-0.3936929,5.1523404,-0.67941636,-2.484523,2.2673402,0.4226255,1.4059559,-4.216358,-4.316591,7.0001764,-0.7009933,-0.35056737,2.4594097
0.06292715,-0.7256329,2.0238194,1.5776501,1.3319188,-0.06256309,0.27342746,-0.8140464,0.4642751,1.307456,-0.9427123,-3.9275246,-0.3490763,-1.4422469,1.2261337,1.2794691,-3.612766,0.5882133,-2.5010648,-1.7485288
-2.1900096,0.47566304,1.0988286,-0.14935315,-1.3338902,6.1501355,-6.5702286,-2.285451,-2.0483575,-3.303461,-2.030959,-5.962672,-1.212441,-6.8072953,-4.1207633,-2.8845143,-12.662762,-6.767507,-12.802345,-14.98521
-1.2808524,0.17918344,-0.51759934,-0.21973649,0.19823436,1.0649213,0.45740753,-0.82761544,1.3414356,0.343849,-0.8646727,-1.4771734,-1.5594022,-3.6061811,-0.2427242,0.12355696,-3.6325347,4.9569263,-1.7752309,-2.5382318
-0.19219877,1.3813478,1.58715,1.0419657,-1.1975788,-2.0786514,-1.205115,-0.61849934,-1.8968962,2.6906555,0.38833898,2.8307748,0.9357736,0.6211167,8.476609,1.4398817,1.8099399,-0.07985516,0.3988021,-0.16804066
-2.9054084,-3.2351174,-10.069874,-12.839735,-10.856136,-13.961373,-10.86491,-5.591345,-7.215308,-6.6920676,-10.16601,-4.8417478,-10.974616,-1.8379,-9.033516,-1.2872157,2.2929635,2.934106,-2.8969333,-1.9305581
