-1864.5613,-1873.6998,-1879.4207,-1888.4597
-1885.6628,-1877.4377,-1872.5046,-1872.8234
-1873.7631,-1875.8583,-1882.81,-1889.3682
-1868.576,-1871.3337,-1875.4941,-1864.1078
-1887.2888,-1890.5581,-1896.9669,-1885.3562
-1836.9764,-1842.3623,-1847.9062,-1847.8203
-1880.2113,-1872.2577,-1866.6924,-1844.2048
-1868.4907,-1878.7192,-1879.2505,-1876.2141
-1820.251,-1812.1362,-1801.9148,-1812.5736
-1879.9819,-1881.66,-1884.4358,-1888.9078
-1876.5187,-1865.7548,-1845.2699,-1827.9283
-1894.074,-1891.3574,-1894.9137,-1887.4469
-1841.606,-1833.0814,-1809.8362,-1812.1935
-1873.5795,-1882.8895,-1896.1672,-1890.8018
-1875.0688,-1877.3429,-1883.5022,-1890.9161
-1799.8606,-1801.7229,-1801.9983,-1802.8029
-1880.4138,-1885.6228,-1890.7747,-1890.6094
-1880.1085,-1884.049,-1890.0745,-1887.4738
-1875.8898,-1878.3301,-1884.5007,-1890.9851
-1869.8809,-1870.6488,-1875.2668,-1883.131
-1870.5923,-1875.4888,-1884.5525,-1888.9103
-1850.9131,-1856.2365,-1859.433,-1857.9375
-1878.9253,-1884.3887,-1891.0059,-1893.4692
-1876.8827,-1869.6119,-1864.9365,-1877.7592
-1889.5829,-1893.2311,-1900.8085,-1890.7356
-1863.6049,-1868.5712,-1865.656,-1867.3846
-1881.8857,-1886.066,-1889.988,-1890.7804
-1862.3452,-1873.2705,-1885.634,-1882.7437
-1870.088,-1876.0831,-1861.3086,-1850.1333
-1876.8575,-1867.8351,-1864.2739,-1870.885
-1869.6417,-1862.468,-1847.2437,-1846.8718
-1893.3687,-1884.4779,-1879.5054,-1895.156
-1882.9785,-1882.8582,-1881.3076,-1886.3875
-1873.768,-1862.199,-1845.0983,-1832.7465
-1881.9895,-1883.8545,-1886.6725,-1893.7107
-1878.8809,-1872.0198,-1867.1355,-1886.1986
-1848.8209,-1845.3068,-1838.5162,-1847.412
-1883.7365,-1885.6378,-1892.3789,-1894.7654
-1876.9401,-1879.8452,-1885.6631,-1889.5007
-1890.8478,-1879.1125,-1874.1282,-1886.2661
-1871.0978,-1872.3347,-1873.6602,-1867.925
-1893.7742,-1892.5835,-1896.3965,-1885.0236
-1888.3794,-1878.5112,-1868.6099,-1876.497
-1882.3152,-1886.1638,-1891.262,-1886.152
-1866.7705,-1873.787,-1885.2344,-1886.0583
-1868.8143,-1872.806,-1882.9772,-1892.8112
-1874.8047,-1881.2986,-1889.6165,-1891.7306
-1878.8147,-1880.4153,-1884.9863,-1891.6854
-1874.1763,-1865.5647,-1860.0482,-1844.3204
-283.97208,-279.7342,-278.95993,-269.94412
